BirdID,BirthDate,Sex,Island
5071,18/05/2007,1,CN
5071,18/05/2007,1,CN
4863,18/04/2006,1,CN
4863,18/04/2006,0,CN
4863,18/04/2006,1,CN
4863,18/04/2006,0,CN
4863,18/04/2006,0,CN
4863,18/04/2006,0,CN
4863,18/04/2006,0,CN
4863,18/04/2006,0,CN
4863,18/04/2006,0,CN
4863,18/04/2006,1,CN
5285,15/06/2008,1,CN
5285,15/06/2008,1,CN
5285,15/06/2008,1,CN
5285,15/06/2008,1,CN
5285,15/06/2008,1,CN
5285,15/06/2008,1,CN
3518,05/08/2005,0,CN
3518,05/08/2005,0,CN
3518,05/08/2005,0,CN
3518,05/08/2005,0,CN
3518,05/08/2005,0,CN
3518,05/08/2005,0,CN
3518,05/08/2005,0,CN
3518,05/08/2005,0,CN
3518,05/08/2005,0,CN
3518,05/08/2005,0,CN
3518,05/08/2005,0,CN
3518,05/08/2005,0,CN
3518,05/08/2005,0,CN
3518,05/08/2005,0,CN
3518,05/08/2005,0,CN
3518,05/08/2005,0,CN
3518,05/08/2005,0,CN
3518,05/08/2005,0,CN
1708,20/12/2001,1,CN
1708,20/12/2001,1,CN
1708,20/12/2001,1,CN
1708,20/12/2001,1,CN
1708,20/12/2001,1,CN
1708,20/12/2001,1,CN
1708,20/12/2001,1,CN
1708,20/12/2001,1,CN
1708,20/12/2001,1,CN
1708,20/12/2001,1,CN
1708,20/12/2001,1,CN
1708,20/12/2001,1,CN
1708,20/12/2001,1,CN
1708,20/12/2001,1,CN
1708,20/12/2001,1,CN
1708,20/12/2001,1,CN
1708,20/12/2001,1,CN
1708,20/12/2001,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
3695,07/10/2005,0,CN
3695,07/10/2005,0,CN
3695,07/10/2005,0,CN
3695,07/10/2005,0,CN
3695,07/10/2005,0,CN
1394,08/08/1998,1,CN
1394,08/08/1998,1,CN
1394,08/08/1998,1,CN
1394,08/08/1998,1,CN
1394,08/08/1998,1,CN
1394,08/08/1998,1,CN
1394,08/08/1998,1,CN
1394,08/08/1998,1,CN
1394,08/08/1998,1,CN
1394,08/08/1998,1,CN
1394,08/08/1998,1,CN
1394,08/08/1998,1,CN
1394,08/08/1998,1,CN
1394,08/08/1998,1,CN
1394,08/08/1998,1,CN
1617,23/07/2000,0,CN
1617,23/07/2000,0,CN
1617,23/07/2000,0,CN
1617,23/07/2000,0,CN
1617,23/07/2000,0,CN
1617,23/07/2000,0,CN
1617,23/07/2000,0,CN
1617,23/07/2000,0,CN
1617,23/07/2000,0,CN
1617,23/07/2000,0,CN
1617,23/07/2000,0,CN
1617,23/07/2000,0,CN
1617,23/07/2000,0,CN
1494,27/07/1999,1,CN
1494,27/07/1999,1,CN
1494,27/07/1999,1,CN
1494,27/07/1999,1,CN
1494,27/07/1999,1,CN
1494,27/07/1999,1,CN
1494,27/07/1999,1,CN
1494,27/07/1999,1,CN
1494,27/07/1999,1,CN
1494,27/07/1999,1,CN
1494,27/07/1999,1,CN
1494,27/07/1999,1,CN
1494,27/07/1999,1,CN
1494,27/07/1999,1,CN
1438,02/07/1999,0,CN
1438,02/07/1999,0,CN
1438,02/07/1999,0,CN
1438,02/07/1999,0,CN
1438,02/07/1999,0,CN
1438,02/07/1999,0,CN
1438,02/07/1999,0,CN
1438,02/07/1999,0,CN
1438,02/07/1999,0,CN
1438,02/07/1999,0,CN
1438,02/07/1999,0,CN
1438,02/07/1999,0,CN
1438,02/07/1999,0,CN
1438,02/07/1999,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
4885,05/08/2006,0,CN
5286,04/02/2009,1,CN
5000,21/10/2006,1,CN
5000,21/10/2006,1,CN
5000,21/10/2006,1,CN
5000,21/10/2006,1,CN
5000,21/10/2006,1,CN
5000,21/10/2006,1,CN
5000,21/10/2006,1,CN
5000,21/10/2006,1,CN
5000,21/10/2006,1,CN
4883,06/08/2006,0,CN
4883,06/08/2006,0,CN
4883,06/08/2006,0,CN
4883,06/08/2006,0,CN
4883,06/08/2006,0,CN
4883,06/08/2006,0,CN
4883,06/08/2006,0,CN
4883,06/08/2006,0,CN
4883,06/08/2006,0,CN
5133,04/01/2007,1,CN
5133,04/01/2007,1,CN
5133,04/01/2007,1,CN
1171,11/07/1996,1,CN
1171,11/07/1996,1,CN
1171,11/07/1996,1,CN
1171,11/07/1996,1,CN
1171,11/07/1996,1,CN
1171,11/07/1996,1,CN
1171,11/07/1996,1,CN
1171,11/07/1996,1,CN
1171,11/07/1996,1,CN
1798,22/07/2003,0,CN
1798,22/07/2003,0,CN
1798,22/07/2003,0,CN
1798,22/07/2003,0,CN
1798,22/07/2003,0,CN
1798,22/07/2003,0,CN
1798,22/07/2003,0,CN
4866,22/11/2005,1,CN
4866,22/11/2005,1,CN
4866,22/11/2005,1,CN
4866,22/11/2005,1,CN
4866,22/11/2005,1,CN
4866,22/11/2005,1,CN
4866,22/11/2005,1,CN
4866,22/11/2005,1,CN
3574,17/08/2005,1,CN
3574,17/08/2005,1,CN
3574,17/08/2005,0,CN
3574,17/08/2005,1,CN
3574,17/08/2005,0,CN
3574,17/08/2005,0,CN
3574,17/08/2005,0,CN
3574,17/08/2005,0,CN
3574,17/08/2005,0,CN
3574,17/08/2005,0,CN
3093,31/10/2004,1,CN
3093,31/10/2004,1,CN
3093,31/10/2004,1,CN
3093,31/10/2004,1,CN
3093,31/10/2004,1,CN
3093,31/10/2004,1,CN
3093,31/10/2004,1,CN
3093,31/10/2004,1,CN
3093,31/10/2004,1,CN
3093,31/10/2004,1,CN
3093,31/10/2004,1,CN
3093,31/10/2004,1,CN
3093,31/10/2004,1,CN
4879,01/08/2006,1,CN
5287,03/02/2009,0,CN
5288,02/02/2009,0,CN
5121,16/08/2007,1,CN
5121,16/08/2007,1,CN
5121,16/08/2007,1,CN
5121,16/08/2007,1,CN
4956,18/05/2006,0,CN
4956,18/05/2006,0,CN
4956,18/05/2006,0,CN
4956,18/05/2006,0,CN
1533,31/08/1999,1,CN
1533,31/08/1999,1,CN
1533,31/08/1999,1,CN
1533,31/08/1999,1,CN
1533,31/08/1999,1,CN
1533,31/08/1999,1,CN
1533,31/08/1999,1,CN
1533,31/08/1999,1,CN
1533,31/08/1999,1,CN
1533,31/08/1999,1,CN
1533,31/08/1999,1,CN
1533,31/08/1999,1,CN
1533,31/08/1999,1,CN
1533,31/08/1999,1,CN
1533,31/08/1999,1,CN
1533,31/08/1999,1,CN
1685,30/07/2002,0,CN
1685,30/07/2002,0,CN
1685,30/07/2002,0,CN
1685,30/07/2002,0,CN
1685,30/07/2002,0,CN
1685,30/07/2002,0,CN
1685,30/07/2002,0,CN
1685,30/07/2002,0,CN
1685,30/07/2002,0,CN
1685,30/07/2002,0,CN
1685,30/07/2002,0,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
3486,12/06/2005,1,CN
5119,14/08/2007,0,CN
5119,14/08/2007,0,CN
5119,14/08/2007,0,CN
5119,14/08/2007,0,CN
4935,31/08/2006,0,CN
4935,31/08/2006,0,CN
4935,31/08/2006,0,CN
4935,31/08/2006,0,CN
4935,31/08/2006,0,CN
4935,31/08/2006,0,CN
5220,27/03/2008,1,CN
5220,27/03/2008,1,CN
5220,27/03/2008,1,CN
5220,27/03/2008,1,CN
5220,27/03/2008,1,CN
5220,27/03/2008,1,CN
5289,12/02/2009,0,CN
5290,23/10/2008,1,CN
5290,23/10/2008,1,CN
5290,23/10/2008,1,CN
5290,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5291,23/10/2008,1,CN
5226,10/07/2008,1,CN
5226,10/07/2008,1,CN
5226,10/07/2008,1,CN
5226,10/07/2008,1,CN
5260,13/04/2008,1,CN
5260,13/04/2008,1,CN
4957,16/10/2006,1,CN
4957,16/10/2006,1,CN
4957,16/10/2006,1,CN
4957,16/10/2006,1,CN
4957,16/10/2006,1,CN
4957,16/10/2006,1,CN
4957,16/10/2006,1,CN
4957,16/10/2006,1,CN
4957,16/10/2006,1,CN
4957,16/10/2006,1,CN
5292,23/11/2008,1,CN
5292,23/11/2008,1,CN
5292,23/11/2008,1,CN
5292,23/11/2008,1,CN
5292,23/11/2008,1,CN
5292,23/11/2008,1,CN
5292,23/11/2008,1,CN
5292,23/11/2008,1,CN
5292,23/11/2008,1,CN
5292,23/11/2008,1,CN
5292,23/11/2008,1,CN
5292,23/11/2008,1,CN
5292,23/11/2008,1,CN
5292,23/11/2008,1,CN
5292,23/11/2008,1,CN
5292,23/11/2008,1,CN
5292,23/11/2008,1,CN
5292,23/11/2008,1,CN
5292,23/11/2008,1,CN
5293,23/11/2008,0,CN
5293,23/11/2008,0,CN
5294,15/02/2009,1,CN
4967,24/11/2006,1,CN
4967,24/11/2006,1,CN
4967,24/11/2006,1,CN
4967,24/11/2006,1,CN
4967,24/11/2006,1,CN
4941,11/10/2006,0,CN
4941,11/10/2006,0,CN
4941,11/10/2006,0,CN
4941,11/10/2006,0,CN
4941,11/10/2006,0,CN
4941,11/10/2006,0,CN
4941,11/10/2006,0,CN
3449,11/04/2005,0,CN
3449,11/04/2005,0,CN
3449,11/04/2005,0,CN
3449,11/04/2005,0,CN
3449,11/04/2005,0,CN
3449,11/04/2005,0,CN
3449,11/04/2005,0,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
3615,14/09/2005,1,CN
3615,14/09/2005,1,CN
3615,14/09/2005,1,CN
3615,14/09/2005,1,CN
3615,14/09/2005,1,CN
3615,14/09/2005,1,CN
3615,14/09/2005,1,CN
3615,14/09/2005,1,CN
3615,14/09/2005,1,CN
3615,14/09/2005,1,CN
3615,14/09/2005,1,CN
3615,14/09/2005,1,CN
1648,14/04/2002,1,CE
1648,14/04/2002,1,CE
1648,14/04/2002,1,CE
1648,14/04/2002,1,CE
1648,14/04/2002,1,CE
1648,14/04/2002,1,CE
1648,14/04/2002,1,CE
3584,27/08/2004,1,CE
3584,27/08/2004,1,CE
3584,27/08/2004,1,CE
3584,27/08/2004,1,CE
3587,31/12/2004,0,CE
5230,13/07/2008,0,CE
5230,13/07/2008,0,CE
5230,13/07/2008,0,CE
5230,13/07/2008,0,CE
5230,13/07/2008,0,CE
1810,01/08/2003,0,CE
1810,01/08/2003,0,CE
1810,01/08/2003,0,CE
1810,01/08/2003,0,CE
1810,01/08/2003,0,CE
1810,01/08/2003,0,CE
5234,30/07/2007,0,CE
5218,26/04/2008,0,CE
4835,29/10/2005,0,CE
4835,29/10/2005,0,CE
4835,29/10/2005,0,CE
5255,11/05/2008,1,CE
5255,11/05/2008,1,CE
5255,11/05/2008,1,CE
5230,13/07/2008,0,CE
5230,13/07/2008,0,CE
5230,13/07/2008,0,CE
5230,13/07/2008,0,CE
5230,13/07/2008,0,CE
5295,11/01/2009,1,CE
5296,18/01/2009,0,CE
5297,29/11/2008,0,CE
5298,28/10/2008,0,CE
5027,28/06/2006,0,CE
5019,25/06/2006,1,CE
5015,27/10/2006,1,CE
5164,20/10/2007,0,CN
5164,20/10/2007,0,CN
5164,20/10/2007,0,CN
5164,20/10/2007,0,CN
5164,20/10/2007,0,CN
5164,20/10/2007,0,CN
5164,20/10/2007,0,CN
5141,30/08/2007,0,CN
5141,30/08/2007,0,CN
5028,31/10/2006,1,CE
3596,24/08/2005,0,CN
3596,24/08/2005,0,CN
3596,24/08/2005,0,CN
3596,24/08/2005,0,CN
3596,24/08/2005,0,CN
3596,24/08/2005,0,CN
3596,24/08/2005,0,CN
3596,24/08/2005,0,CN
4894,15/08/2006,1,CN
4894,15/08/2006,1,CN
4894,15/08/2006,1,CN
1877,24/09/2003,1,CN
1877,24/09/2003,1,CN
1877,24/09/2003,1,CN
1877,24/09/2003,1,CN
1877,24/09/2003,1,CN
1877,24/09/2003,1,CN
1877,24/09/2003,1,CN
1877,24/09/2003,1,CN
1877,24/09/2003,1,CN
1877,24/09/2003,1,CN
1877,24/09/2003,1,CN
1877,24/09/2003,1,CN
1401,09/09/1997,0,CN
1401,09/09/1997,0,CN
1401,09/09/1997,0,CN
1401,09/09/1997,0,CN
1401,09/09/1997,0,CN
1401,09/09/1997,0,CN
1401,09/09/1997,0,CN
1401,09/09/1997,0,CN
1401,09/09/1997,0,CN
1195,25/11/1996,0,CN
1195,25/11/1996,0,CN
1195,25/11/1996,0,CN
1195,25/11/1996,0,CN
1195,25/11/1996,0,CN
1195,25/11/1996,0,CN
1195,25/11/1996,0,CN
1195,25/11/1996,0,CN
1195,25/11/1996,0,CN
1195,25/11/1996,0,CN
1195,25/11/1996,0,CN
4952,14/10/2006,0,CN
4952,14/10/2006,0,CN
4952,14/10/2006,0,CN
3595,31/08/2005,1,CN
3595,31/08/2005,1,CN
3595,31/08/2005,0,CN
3595,31/08/2005,0,CN
3595,31/08/2005,0,CN
3595,31/08/2005,0,CN
3595,31/08/2005,0,CN
3595,31/08/2005,0,CN
3595,31/08/2005,0,CN
3595,31/08/2005,0,CN
3595,31/08/2005,0,CN
3595,31/08/2005,0,CN
5077,26/04/2007,1,CN
5077,26/04/2007,1,CN
5077,26/04/2007,1,CN
5077,26/04/2007,1,CN
5077,26/04/2007,1,CN
5077,26/04/2007,1,CN
5077,26/04/2007,1,CN
5077,26/04/2007,1,CN
5077,26/04/2007,1,CN
5077,26/04/2007,1,CN
5077,26/04/2007,1,CN
5077,26/04/2007,1,CN
5077,26/04/2007,1,CN
5077,26/04/2007,1,CN
5145,01/09/2007,0,CN
5145,01/09/2007,0,CN
5145,01/09/2007,0,CN
3457,15/04/2005,1,CN
3457,15/04/2005,0,CN
3457,15/04/2005,0,CN
3457,15/04/2005,1,CN
3457,15/04/2005,1,CN
3457,15/04/2005,1,CN
3457,15/04/2005,1,CN
3517,05/08/2005,0,CN
3517,05/08/2005,0,CN
3517,05/08/2005,0,CN
3517,05/08/2005,0,CN
3517,05/08/2005,0,CN
3517,05/08/2005,0,CN
3517,05/08/2005,0,CN
3517,05/08/2005,0,CN
3517,05/08/2005,0,CN
5018,28/10/2006,1,CE
5018,28/10/2006,1,CE
5021,30/10/2006,0,CE
5023,31/10/2006,0,CE
5024,31/10/2006,1,CE
5096,07/12/2006,0,CE
5034,29/06/2006,0,CE
1897,17/09/2003,1,CN
1897,17/09/2003,1,CN
1897,17/09/2003,1,CN
1897,17/09/2003,1,CN
1897,17/09/2003,1,CN
1897,17/09/2003,1,CN
1897,17/09/2003,1,CN
5168,23/10/2007,0,CN
5168,23/10/2007,0,CN
5168,23/10/2007,0,CN
5168,23/10/2007,0,CN
5168,23/10/2007,0,CN
1742,28/07/2002,1,CN
1742,28/07/2002,1,CN
1742,28/07/2002,1,CN
1742,28/07/2002,1,CN
1742,28/07/2002,1,CN
1742,28/07/2002,1,CN
1742,28/07/2002,1,CN
1742,28/07/2002,1,CN
1742,28/07/2002,1,CN
1742,28/07/2002,1,CN
1742,28/07/2002,1,CN
1742,28/07/2002,1,CN
1742,28/07/2002,1,CN
3534,10/08/2004,1,CE
3534,10/08/2004,1,CE
3535,10/08/2004,0,CE
3535,10/08/2004,0,CE
3535,10/08/2004,0,CE
3535,10/08/2004,0,CE
5012,24/06/2006,0,CE
4815,19/03/2006,1,CE
4815,19/03/2006,1,CE
4815,19/03/2006,1,CE
1752,18/08/2002,1,CN
1752,18/08/2002,1,CN
1752,18/08/2002,1,CN
1752,18/08/2002,1,CN
1752,18/08/2002,1,CN
1752,18/08/2002,1,CN
1752,18/08/2002,1,CN
1752,18/08/2002,1,CN
1752,18/08/2002,1,CN
1752,18/08/2002,1,CN
1752,18/08/2002,1,CN
1752,18/08/2002,1,CN
1752,18/08/2002,1,CN
5169,26/10/2007,1,CN
5169,26/10/2007,1,CN
5169,26/10/2007,1,CN
5169,26/10/2007,1,CN
5169,26/10/2007,1,CN
5169,26/10/2007,1,CN
5137,24/08/2007,0,CN
5137,24/08/2007,0,CN
5125,20/08/2007,0,CN
5125,20/08/2007,0,CN
5125,20/08/2007,0,CN
5125,20/08/2007,0,CN
4860,11/05/2006,1,CN
4860,11/05/2006,1,CN
4860,11/05/2006,1,CN
4860,11/05/2006,1,CN
4860,11/05/2006,1,CN
4860,11/05/2006,1,CN
4860,11/05/2006,1,CN
4860,11/05/2006,1,CN
4860,11/05/2006,1,CN
4860,11/05/2006,1,CN
4860,11/05/2006,1,CN
4860,11/05/2006,1,CN
4860,11/05/2006,1,CN
4860,11/05/2006,1,CN
4860,11/05/2006,1,CN
4860,11/05/2006,1,CN
4860,11/05/2006,1,CN
4860,11/05/2006,1,CN
4860,11/05/2006,1,CN
2985,07/11/2003,0,CN
2985,07/11/2003,0,CN
1669,24/07/2001,0,CN
1669,24/07/2001,0,CN
1669,24/07/2001,1,CN
1669,24/07/2001,1,CN
1669,24/07/2001,0,CN
1669,24/07/2001,0,CN
1669,24/07/2001,0,CN
1669,24/07/2001,0,CN
1669,24/07/2001,0,CN
1669,24/07/2001,0,CN
1669,24/07/2001,0,CN
1669,24/07/2001,0,CN
1669,24/07/2001,0,CN
1669,24/07/2001,1,CN
1669,24/07/2001,0,CN
1765,10/06/2002,0,CN
1765,10/06/2002,0,CN
1765,10/06/2002,0,CN
1765,10/06/2002,1,CN
1765,10/06/2002,0,CN
1765,10/06/2002,0,CN
1765,10/06/2002,0,CN
1765,10/06/2002,0,CN
1765,10/06/2002,0,CN
1765,10/06/2002,0,CN
1765,10/06/2002,1,CN
1765,10/06/2002,0,CN
1765,10/06/2002,0,CN
1765,10/06/2002,0,CN
1765,10/06/2002,0,CN
1765,10/06/2002,0,CN
1765,10/06/2002,0,CN
1774,29/10/2002,1,CN
1774,29/10/2002,1,CN
1774,29/10/2002,1,CN
1774,29/10/2002,1,CN
1774,29/10/2002,1,CN
1774,29/10/2002,1,CN
1774,29/10/2002,1,CN
1774,29/10/2002,1,CN
1774,29/10/2002,1,CN
1774,29/10/2002,1,CN
1774,29/10/2002,1,CN
1774,29/10/2002,1,CN
4971,25/11/2006,0,CN
4971,25/11/2006,0,CN
4971,25/11/2006,0,CN
4971,25/11/2006,0,CN
4971,25/11/2006,0,CN
4971,25/11/2006,0,CN
4971,25/11/2006,0,CN
4971,25/11/2006,0,CN
5144,27/08/2007,1,CN
5144,27/08/2007,1,CN
5144,27/08/2007,1,CN
5144,27/08/2007,1,CN
5144,27/08/2007,1,CN
5144,27/08/2007,1,CN
5144,27/08/2007,1,CN
5047,03/07/2006,0,CE
5046,04/04/2007,0,CE
1644,13/07/2001,1,CE
1644,13/07/2001,1,CE
3537,10/08/2004,0,CE
3537,10/08/2004,0,CE
3537,10/08/2004,0,CE
3537,10/08/2004,0,CE
5045,04/04/2007,0,CE
5079,26/07/2006,0,CN
5079,26/07/2006,0,CN
1553,02/10/1999,1,CN
1553,02/10/1999,1,CN
1553,02/10/1999,1,CN
1553,02/10/1999,1,CN
1553,02/10/1999,1,CN
1553,02/10/1999,1,CN
1553,02/10/1999,1,CN
1553,02/10/1999,1,CN
1553,02/10/1999,1,CN
1553,02/10/1999,1,CN
1553,02/10/1999,1,CN
1553,02/10/1999,1,CN
1553,02/10/1999,1,CN
1553,02/10/1999,1,CN
1553,02/10/1999,1,CN
1553,02/10/1999,1,CN
1553,02/10/1999,1,CN
3589,28/08/2004,1,CE
5162,15/01/2007,0,CN
5162,15/01/2007,0,CN
5162,15/01/2007,0,CN
5162,15/01/2007,0,CN
5162,15/01/2007,0,CN
5162,15/01/2007,0,CN
5162,15/01/2007,0,CN
5162,15/01/2007,0,CN
5162,15/01/2007,0,CN
5162,15/01/2007,0,CN
5162,15/01/2007,0,CN
5162,15/01/2007,0,CN
5162,15/01/2007,0,CN
5162,15/01/2007,0,CN
5090,03/08/2006,0,CE
5088,06/12/2006,1,CE
4926,19/01/2006,0,CE
5093,03/08/2006,1,CE
5155,07/09/2007,0,CN
5155,07/09/2007,0,CN
5155,07/09/2007,0,CN
5155,07/09/2007,0,CN
5155,07/09/2007,0,CN
5155,07/09/2007,0,CN
5076,22/04/2007,1,CN
5076,22/04/2007,1,CN
5076,22/04/2007,1,CN
5076,22/04/2007,1,CN
5076,22/04/2007,1,CN
1682,10/12/2001,1,CN
1682,10/12/2001,1,CN
1682,10/12/2001,1,CN
1682,10/12/2001,1,CN
1682,10/12/2001,1,CN
1682,10/12/2001,1,CN
1682,10/12/2001,1,CN
1682,10/12/2001,1,CN
1682,10/12/2001,1,CN
1682,10/12/2001,1,CN
1682,10/12/2001,1,CN
1682,10/12/2001,1,CN
1043,16/07/1995,0,CN
1043,16/07/1995,0,CN
1043,16/07/1995,0,CN
1043,16/07/1995,0,CN
1043,16/07/1995,0,CN
1043,16/07/1995,0,CN
1043,16/07/1995,0,CN
1043,16/07/1995,0,CN
1043,16/07/1995,0,CN
1043,16/07/1995,0,CN
1043,16/07/1995,0,CN
1043,16/07/1995,0,CN
1043,16/07/1995,0,CN
1043,16/07/1995,0,CN
1043,16/07/1995,0,CN
5091,03/08/2006,1,CE
5092,06/12/2006,0,CE
5094,04/08/2006,1,CE
1412,22/06/1998,1,CN
1412,22/06/1998,1,CN
1412,22/06/1998,1,CN
1412,22/06/1998,1,CN
1412,22/06/1998,1,CN
1412,22/06/1998,1,CN
1412,22/06/1998,1,CN
1412,22/06/1998,1,CN
1412,22/06/1998,1,CN
1412,22/06/1998,1,CN
1412,22/06/1998,1,CN
1412,22/06/1998,1,CN
1412,22/06/1998,1,CN
5173,03/06/2007,0,CN
5173,03/06/2007,0,CN
5173,03/06/2007,0,CN
5173,03/06/2007,0,CN
5173,03/06/2007,0,CN
5173,03/06/2007,0,CN
5173,03/06/2007,0,CN
5173,03/06/2007,0,CN
5173,03/06/2007,0,CN
5173,03/06/2007,0,CN
5173,03/06/2007,0,CN
5173,03/06/2007,0,CN
5173,03/06/2007,0,CN
1678,21/07/2002,0,CN
1678,21/07/2002,0,CN
1678,21/07/2002,1,CN
1678,21/07/2002,0,CN
1678,21/07/2002,0,CN
1678,21/07/2002,0,CN
1678,21/07/2002,0,CN
1678,21/07/2002,0,CN
1678,21/07/2002,0,CN
1678,21/07/2002,0,CN
1678,21/07/2002,0,CN
1678,21/07/2002,0,CN
1678,21/07/2002,0,CN
5035,01/11/2006,0,CE
5111,07/08/2006,1,CE
5111,07/08/2006,1,CE
5111,07/08/2006,1,CE
5111,07/08/2006,1,CE
3641,01/10/2005,0,CN
3641,01/10/2005,0,CN
3641,01/10/2005,1,CN
3641,01/10/2005,0,CN
3641,01/10/2005,0,CN
3641,01/10/2005,0,CN
3,04/11/1996,0,CE
3,04/11/1996,0,CE
3,04/11/1996,0,CE
3556,11/08/2004,1,CE
4923,17/01/2006,0,CE
4923,17/01/2006,0,CE
4921,14/09/2005,0,CE
5106,08/05/2007,0,CE
5100,06/08/2006,0,CE
3627,26/09/2005,1,CE
3627,26/09/2005,1,CE
3627,26/09/2005,1,CE
3536,13/12/2004,1,CE
3709,04/05/1995,1,CE
4922,17/01/2006,0,CE
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
1868,09/08/2003,1,CN
4842,28/06/2005,1,CE
4842,28/06/2005,1,CE
4842,28/06/2005,1,CE
4843,28/06/2005,0,CE
4843,28/06/2005,0,CE
4843,28/06/2005,0,CE
1659,14/07/2001,0,CE
1658,14/07/2001,1,CE
1658,14/07/2001,1,CE
1658,14/07/2001,1,CE
1658,14/07/2001,1,CE
5160,13/10/2007,0,CN
5160,13/10/2007,0,CN
5160,13/10/2007,0,CN
5160,13/10/2007,0,CN
5160,13/10/2007,0,CN
5160,13/10/2007,1,CN
5160,13/10/2007,0,CN
5160,13/10/2007,0,CN
5160,13/10/2007,0,CN
5160,13/10/2007,0,CN
5160,13/10/2007,0,CN
1083,08/07/1995,1,CE
4970,25/11/2006,0,CN
4970,25/11/2006,0,CN
4970,25/11/2006,0,CN
936,15/03/1995,0,CE
936,15/03/1995,0,CE
936,15/03/1995,0,CE
1361,20/08/1998,0,CN
1361,20/08/1998,0,CN
1361,20/08/1998,0,CN
1361,20/08/1998,0,CN
1361,20/08/1998,0,CN
1361,20/08/1998,0,CN
1361,20/08/1998,0,CN
1361,20/08/1998,0,CN
1361,20/08/1998,0,CN
1361,20/08/1998,0,CN
1361,20/08/1998,0,CN
1361,20/08/1998,0,CN
1361,20/08/1998,0,CN
1361,20/08/1998,0,CN
