BirdID,FinalStage,LayYear,LayYearEstimated,BirthDate,BirthFieldPeriodID,BirthDateEstimated,DeathYear,DeathMonth,DeathDay,DeathStatus,DeathType,Remarks,DoNotEditMe,MergeStatus
3514,A,2005,TRUE,08/06/2005,37,FALSE,,,,,,,-361447937,
3515,A,2005,TRUE,03/04/2005,37,TRUE,,,,,,,-860321537,
3516,A,2005,TRUE,18/04/2005,37,TRUE,,,,,,,-958846977,
3517,A,2005,TRUE,05/08/2005,37,FALSE,,,,,,,-1514976513,
3518,A,2005,FALSE,05/08/2005,37,FALSE,,,,,,,-1854873089,
3519,A,2005,FALSE,07/08/2005,37,FALSE,,,,,,,1700011263,
3520,A,2005,TRUE,17/04/2005,37,TRUE,,,,,,,-1806275585,
3521,A,2005,FALSE,07/08/2005,37,FALSE,,,,,,,-1219789057,
3522,A,2005,TRUE,01/05/2005,38,TRUE,,,,,,,779634175,
3523,A,2005,TRUE,27/04/2005,38,TRUE,,,,,,,1489891583,
3524,A,2005,TRUE,30/05/2005,38,FALSE,,,,,,,-1707544577,
3525,A,2005,TRUE,30/05/2005,38,FALSE,,,,,,,1152643839,
3526,A,2005,TRUE,24/04/2005,38,TRUE,,,,,,,-384898561,
3527,A,2005,FALSE,22/07/2005,38,FALSE,,,,,,,1083835647,
3529,A,2005,FALSE,31/07/2005,38,FALSE,,,,,,,-601574401,
3530,A,2005,TRUE,01/06/2005,38,FALSE,,,,,,,-754931969,
3531,A,2004,TRUE,10/08/2004,76,TRUE,,,,,,,-2114400769,
3532,A,2004,TRUE,11/08/2004,76,TRUE,,,,,,,-361998081,
3533,A,2004,TRUE,10/08/2004,76,TRUE,,,,,,,-1057114113,
3534,A,2004,TRUE,10/08/2004,76,TRUE,,,,,,,-1115317505,
3535,A,2004,TRUE,10/08/2004,76,TRUE,,,,,,,926544383,
3536,A,2004,TRUE,13/12/2004,76,TRUE,,,,,,,-1405555457,
3537,A,2004,TRUE,10/08/2004,76,TRUE,,,,,,,384302079,
3541,A,2004,TRUE,10/08/2004,76,TRUE,,,,,,,701943551,
3542,A,2004,TRUE,14/12/2004,76,TRUE,,,,,,,-401189377,
3543,A,2004,TRUE,14/12/2004,76,TRUE,,,,,,,-130825985,
3544,A,2004,TRUE,11/08/2004,76,TRUE,,,,,,,1464303615,
3545,A,2004,TRUE,11/08/2004,76,TRUE,,,,,,,1002980095,
3546,A,2004,TRUE,10/08/2004,76,TRUE,,,,,,,2031221247,
3547,A,2004,TRUE,10/08/2004,76,TRUE,,,,,,,818992383,
3548,A,2004,TRUE,12/08/2004,76,TRUE,,,,,,,717243391,
3549,A,2004,TRUE,15/12/2004,76,TRUE,,,,,,,-1989282049,
3550,A,2004,TRUE,12/08/2004,76,TRUE,,,,,,,2012274175,
3552,A,2005,TRUE,14/04/2005,76,TRUE,,,,,,,-1127995137,
3554,A,2004,TRUE,11/08/2004,76,TRUE,,,,,,,758532095,
3555,A,2004,TRUE,12/08/2004,76,TRUE,,,,,,,-820253953,
3556,A,2004,TRUE,11/08/2004,76,TRUE,,,,,,,-4783617,
3557,A,2004,TRUE,15/12/2004,76,TRUE,,,,,,,1526840575,
3558,A,2004,TRUE,12/08/2004,76,TRUE,,,,,,,-238187521,
3559,A,2004,TRUE,15/12/2004,76,TRUE,,,,,,,-479846657,
3560,A,2004,TRUE,12/08/2004,76,TRUE,,,,,,,-592943617,
3561,A,2004,TRUE,15/12/2004,76,TRUE,2010,6,4,D,U,Found dead by KEVIN JOLLIFFE,-1229090561,
3562,A,2004,TRUE,15/12/2004,76,TRUE,,,,,,,1189744639,
3563,A,2004,TRUE,12/08/2004,76,TRUE,,,,,,,-350186753,
3564,A,2005,TRUE,21/04/2005,37,TRUE,,,,,,,-263648769,
3565,A,2005,FALSE,14/08/2005,37,FALSE,,,,,,,996910335,
3566,A,2005,FALSE,13/08/2005,37,FALSE,,,,,,,-1171270657,
3567,A,2004,TRUE,22/12/2004,35,TRUE,,,,,,,-849393921,
3568,A,2005,FALSE,14/08/2005,37,FALSE,,,,,,,-715330049,
3569,A,2005,FALSE,11/08/2005,37,FALSE,,,,,,,683669759,
3570,A,2005,FALSE,17/08/2005,37,FALSE,,,,,,,1552078847,
3571,A,2005,FALSE,15/08/2005,37,FALSE,,,,,,,-411682049,
3572,A,2005,FALSE,15/08/2005,37,FALSE,,,,,,,-1008201217,
3573,A,2005,FALSE,15/08/2005,37,FALSE,,,,,,,-424768257,
3574,A,2005,FALSE,17/08/2005,37,FALSE,,,,,,,-972612609,
3575,A,2005,FALSE,09/08/2005,37,FALSE,,,,,,,16346879,
3576,A,2005,FALSE,21/08/2005,37,FALSE,,,,,,,-1255246337,
3577,A,2005,FALSE,18/08/2005,37,FALSE,,,,,,,-1721016065,
3578,A,2005,TRUE,17/08/2005,37,FALSE,,,,,,Nest CN_2005_81_1  initially assigned to ID3578,1512087551,
3579,A,2005,FALSE,18/08/2005,37,FALSE,,,,,,,2143085311,
3580,A,2005,FALSE,17/08/2005,37,FALSE,,,,,,,-944498177,
3581,A,2005,FALSE,17/08/2005,37,FALSE,,,,,,,-177572609,
3582,A,2004,TRUE,29/12/2004,76,TRUE,,,,,,,-881630209,
3583,A,2004,TRUE,27/08/2004,76,TRUE,,,,,,,-606824705,
3584,A,2004,TRUE,27/08/2004,76,TRUE,,,,,,,-482542081,
3585,A,2004,TRUE,27/08/2004,76,TRUE,,,,,,,1398786303,
3586,A,2004,TRUE,28/08/2004,76,TRUE,,,,,,,-538744833,
3587,A,2004,TRUE,31/12/2004,76,TRUE,,,,,,,1402243839,
3588,A,2004,TRUE,27/08/2004,76,TRUE,,,,,,,-1664278017,
3589,A,2004,TRUE,28/08/2004,76,TRUE,,,,,,,71261439,
3590,A,2005,FALSE,19/08/2005,37,FALSE,,,,,,,1955900415,
3591,A,2005,FALSE,18/08/2005,37,FALSE,,,,,,,-544162049,
3592,A,2005,FALSE,19/08/2005,37,FALSE,,,,,,,1520993791,
3593,A,2005,FALSE,31/08/2005,37,FALSE,,,,,,,-448974593,
3594,A,2005,FALSE,23/08/2005,37,FALSE,,,,,,,-1041551361,
3595,A,2005,FALSE,31/08/2005,37,FALSE,,,,,,,1721578239,
3596,A,2005,FALSE,24/08/2005,37,FALSE,,,,,,,-1202509313,
3597,A,2005,FALSE,31/08/2005,37,FALSE,,,,,,,869090559,
3598,A,2005,FALSE,25/08/2005,37,FALSE,,,,,,,-544541697,
3599,A,2005,FALSE,25/08/2005,37,FALSE,,,,,,,835577599,
3600,A,2005,FALSE,02/09/2005,37,FALSE,,,,,,,714149375,
3601,A,2005,FALSE,01/09/2005,37,FALSE,,,,,,,-1583113985,
3602,A,2005,FALSE,31/08/2005,37,FALSE,,,,,,,-2007500801,
3603,A,2005,FALSE,31/08/2005,37,FALSE,,,,,,,-1602823425,
3604,A,2005,FALSE,01/09/2005,37,FALSE,,,,,,,-479841793,
3605,A,2005,FALSE,31/08/2005,37,FALSE,,,,,,,-1464587009,
3606,A,2005,FALSE,16/08/2005,37,FALSE,,,,,,,511065087,
3607,A,2005,FALSE,25/08/2005,37,FALSE,,,,,,,472649471,
3608,A,2005,FALSE,31/08/2005,37,FALSE,,,,,,,-166291969,
3609,A,2005,FALSE,12/08/2005,38,FALSE,,,,,,,523436287,
3610,A,2005,FALSE,10/08/2005,38,FALSE,,,,,,,-280379393,
3611,A,2005,TRUE,07/09/2005,37,FALSE,,,,,,,1287750399,
3612,A,2005,TRUE,10/09/2005,37,FALSE,,,,,,,-1155122689,
3613,A,2005,TRUE,07/09/2005,37,FALSE,,,,,,,194254079,
3614,A,2005,TRUE,20/09/2005,37,FALSE,,,,,,,-1216969729,
3615,A,2005,TRUE,14/09/2005,37,FALSE,,,,,,,-1941227777,
3616,A,2005,TRUE,09/11/2005,54,FALSE,,,,,,,1951997439,
3617,A,2005,TRUE,20/09/2005,37,FALSE,,,,,,,-1198823169,
3618,A,2004,TRUE,20/11/2004,35,TRUE,,,,,,,1725990911,
3619,A,2005,TRUE,27/09/2005,37,FALSE,,,,,,,-1692587265,
3620,A,2004,TRUE,23/11/2004,76,TRUE,,,,,,,817054207,
3621,A,2004,TRUE,23/11/2004,76,TRUE,,,,,,,151846143,
3622,A,2004,TRUE,23/11/2004,76,TRUE,,,,,,,615238655,
3623,A,2004,TRUE,23/11/2004,76,TRUE,,,,,,,-1815388417,
3624,A,2004,TRUE,25/11/2004,76,TRUE,,,,,,,-260528641,
3625,A,2004,TRUE,24/11/2004,76,TRUE,,,,,,,206360831,
3626,A,2004,TRUE,29/03/2005,76,TRUE,,,,,,,-1824763905,
3627,A,2005,TRUE,26/09/2005,76,FALSE,,,,,,,522834687,
3628,A,2005,TRUE,26/09/2005,76,FALSE,,,,,,,153963007,
3629,A,2004,TRUE,23/11/2004,76,TRUE,,,,,,,-776018689,
3630,A,2004,TRUE,23/11/2004,76,TRUE,,,,,,,1412830207,
3631,A,2004,TRUE,23/11/2004,76,TRUE,,,,,,,-397637889,
3632,A,,FALSE,23/08/2005,76,TRUE,,,,,,,-912970241,
3633,A,,FALSE,27/03/2005,76,TRUE,,,,,,,2098673919,
3634,A,,FALSE,22/11/2004,76,TRUE,,,,,,,-864217089,
3635,A,,FALSE,22/11/2004,76,TRUE,,,,,,,1351056127,
3636,A,,FALSE,23/11/2004,76,TRUE,,,,,,,1572098559,
3637,A,2004,TRUE,23/11/2004,76,TRUE,,,,,,,-1706439425,
3638,A,2005,TRUE,23/09/2005,76,FALSE,,,,,,,674585599,
3639,A,2004,TRUE,23/11/2004,76,TRUE,,,,,,,1668198143,
3641,A,2005,TRUE,01/10/2005,37,FALSE,,,,,,,-221334017,
3642,A,2005,TRUE,05/04/2005,37,TRUE,,,,,,,-1316314881,
3643,A,2005,TRUE,28/09/2005,37,FALSE,,,,,,,-1631395841,
3644,A,2005,TRUE,29/09/2005,37,FALSE,,,,,,,181805823,
3645,A,2005,TRUE,29/09/2005,37,FALSE,,,,,,,459823615,
3646,A,2005,TRUE,29/09/2005,37,FALSE,,,,,,,458077439,
3647,A,2005,TRUE,29/09/2005,37,FALSE,,,,,,,-154557441,
3648,A,2005,TRUE,30/09/2005,37,FALSE,,,,,,,-2100177153,
3649,A,2005,TRUE,30/09/2005,37,FALSE,,,,,,,1933917695,
3650,A,2005,TRUE,30/09/2005,37,FALSE,,,,,,,340199679,
3651,A,2005,TRUE,01/10/2005,37,FALSE,,,,,,,1244506111,
3652,A,2005,TRUE,01/10/2005,37,FALSE,,,,,,,230017791,
3653,A,2005,TRUE,01/10/2005,37,FALSE,,,,,,,-2090245633,
3654,A,2004,TRUE,17/11/2004,61,TRUE,,,,,,,292199679,
3655,A,2004,TRUE,17/11/2004,61,TRUE,,,,,,,169012223,
3656,A,2004,TRUE,17/11/2004,61,TRUE,,,,,,,-401211649,
3657,A,2004,TRUE,17/11/2004,61,TRUE,,,,,,,-434584065,
3658,A,2004,TRUE,17/11/2004,61,TRUE,,,,,,,1408004351,
3659,A,2004,TRUE,17/11/2004,61,TRUE,,,,,,,1121808383,
3660,A,2004,TRUE,17/11/2004,61,TRUE,,,,,,,2093380351,
3661,A,2004,TRUE,17/11/2004,61,TRUE,,,,,,,-1428723201,
3662,A,2005,TRUE,18/09/2005,114,FALSE,,,,,,,-1119845121,
3663,A,2004,TRUE,17/11/2004,61,TRUE,,,,,,,540095487,
3664,A,2004,TRUE,17/11/2004,61,TRUE,,,,,,,-656726273,
3665,A,2004,TRUE,16/11/2004,61,TRUE,,,,,,,-93762049,
3666,A,2005,TRUE,17/09/2005,114,FALSE,,,,,,,-484779777,
3667,A,2004,TRUE,17/11/2004,61,TRUE,,,,,,,-1326303233,
3668,A,2004,TRUE,17/11/2004,61,TRUE,,,,,,,1604852479,
3669,A,2004,TRUE,16/11/2004,61,TRUE,,,,,,,-86871553,
3670,A,2005,TRUE,17/09/2005,114,FALSE,,,,,,,1668246783,
3671,A,2004,TRUE,16/11/2004,61,TRUE,,,,,,,-347833345,
3672,A,2005,TRUE,17/09/2005,114,FALSE,,,,,,,-1094627585,
3673,A,2004,TRUE,16/11/2004,61,TRUE,,,,,,,-212412929,
3674,A,2004,TRUE,16/11/2004,61,TRUE,,,,,,,2020753663,
3675,A,2005,TRUE,17/09/2005,114,FALSE,,,,,,,-259260417,
3676,A,2004,TRUE,16/11/2004,61,TRUE,,,,,,,570082047,
3677,A,2004,TRUE,16/11/2004,61,TRUE,,,,,,,-1334150657,
3678,A,2004,TRUE,16/11/2004,61,TRUE,,,,,,,-862497537,
3679,A,2004,TRUE,16/11/2004,61,TRUE,,,,,,,-1855142913,
3680,A,2005,TRUE,17/09/2005,114,FALSE,,,,,,,-1486326017,
3681,A,2005,TRUE,17/09/2005,114,FALSE,,,,,,,671178239,
3682,A,2005,TRUE,17/09/2005,114,FALSE,,,,,,,-1902991105,
3683,A,2005,TRUE,17/09/2005,114,FALSE,,,,,,,298502143,
3684,A,2005,TRUE,16/09/2005,114,FALSE,,,,,,,324954879,
3685,A,2004,TRUE,15/11/2004,61,TRUE,,,,,,,1559200255,
3686,A,2004,TRUE,15/11/2004,61,TRUE,,,,,,,-984072961,
3687,A,2004,TRUE,15/11/2004,61,TRUE,,,,,,,751438847,
3688,A,2005,TRUE,05/10/2005,37,FALSE,,,,,,,-999252225,
3689,A,2005,TRUE,05/10/2005,37,FALSE,,,,,,,-2088180225,
3690,A,2005,TRUE,05/10/2005,37,FALSE,,,,,,,-467922689,
3691,A,2005,TRUE,07/08/2005,37,TRUE,,,,,,,1489932287,
3692,A,2005,TRUE,07/08/2005,37,TRUE,,,,,,,-411888897,
3693,A,2004,TRUE,16/11/2004,61,TRUE,,,,,,,1699842559,
3694,A,2004,TRUE,06/12/2004,35,TRUE,,,,,,,-1638783745,
3695,A,2005,TRUE,07/10/2005,37,FALSE,,,,,,,1266439167,
3696,A,2004,TRUE,06/12/2004,35,TRUE,,,,,,,-344340737,
3697,A,2005,TRUE,03/10/2005,37,FALSE,,,,,,,84766207,
3698,A,2004,TRUE,06/12/2004,35,TRUE,,,,,,,-72451841,
3699,A,2005,TRUE,08/10/2005,37,FALSE,,,,,,,-1112057857,
3700,A,2005,TRUE,12/04/2005,37,TRUE,,,,,,,903396095,
3701,A,2005,TRUE,10/10/2005,37,FALSE,,,,,,,-2101308929,
3702,A,2005,TRUE,12/10/2005,37,FALSE,,,,,,,-1406857985,
3703,A,1994,TRUE,21/06/1995,48,FALSE,,,,,,,1872993279,
3704,A,1994,TRUE,13/07/1994,48,TRUE,,,,,,,371453695,
3705,A,1994,TRUE,18/06/1995,48,FALSE,,,,,,,1068430847,
3706,A,1994,TRUE,21/06/1995,48,FALSE,,,,,,,-1679171329,
3707,A,1994,TRUE,16/07/1994,48,TRUE,,,,,,,1822760959,
3708,A,1994,TRUE,16/02/1996,49,TRUE,,,,,,,-97557761,
3709,A,1995,TRUE,04/05/1995,48,TRUE,,,,,,,1113364991,
3710,A,1994,TRUE,03/10/2005,76,TRUE,,,,,,,-948898561,
3738,E,1997,FALSE,05/07/1997,22,FALSE,,,,,,,-1889541121,
3739,E,1997,FALSE,25/07/1997,22,FALSE,,,,,,,-502327553,
3740,C,1997,FALSE,01/06/1997,,TRUE,1997,8,17,D,W,MH13-12-2016 No more info available. CN bird,-628261377,
3741,E,1997,FALSE,01/08/1997,22,FALSE,1997,8,9,D,U,MB:This egg belongs to terr 1 not 72,1332627711,
3742,C,1997,FALSE,31/07/1997,22,FALSE,1997,8,2,D,U,,1169680383,
3743,E,1997,FALSE,02/08/1997,22,FALSE,1997,8,17,D,W,,337054463,
3744,C,1997,FALSE,04/08/1997,22,FALSE,1997,8,13,D,W,,-2059034113,
3745,C,1997,FALSE,04/08/1997,22,FALSE,1997,8,18,D,W,,-858399489,
3746,E,1997,FALSE,25/07/1997,22,FALSE,,,,,,,-1798231041,
3747,E,1997,FALSE,04/08/1997,22,FALSE,1997,8,14,D,W,,282803967,
3748,E,1997,FALSE,29/07/1997,22,FALSE,1997,8,12,D,P,,281609727,
3749,C,1997,FALSE,19/06/1997,22,FALSE,,,,,,,-455364353,
3750,C,1997,FALSE,21/08/1997,22,FALSE,1997,8,,D,U,,1561309183,
3751,E,1997,FALSE,14/08/1997,22,FALSE,1997,8,17,D,W,,-953175297,
3752,C,1997,FALSE,19/07/1997,22,FALSE,1997,7,23,D,P,,10201599,
3753,C,1997,FALSE,16/08/1997,22,FALSE,1997,,,D,U,,485737727,
3754,C,1997,FALSE,05/08/1997,22,FALSE,1997,8,7,D,U,,-568888321,
3755,C,1997,FALSE,09/08/1997,22,FALSE,1997,8,16,D,P,,136865535,
3756,E,1997,FALSE,23/07/1997,22,FALSE,,,,,,,830574079,
3757,C,1997,FALSE,01/05/1997,22,FALSE,,,,,,,-288220929,
3758,C,1997,FALSE,12/08/1997,22,FALSE,1997,8,18,D,W,,2060220415,
3759,C,1997,FALSE,12/08/1997,22,FALSE,1997,8,18,D,W,,991517439,
3760,E,1997,FALSE,08/08/1997,22,FALSE,1997,8,21,D,W,,-1115770369,
3761,E,1997,FALSE,07/08/1997,22,FALSE,1997,8,17,D,W,,476753151,
3762,C,1997,FALSE,02/08/1997,22,FALSE,1997,8,17,D,W,,-1118651393,
3763,C,1997,FALSE,11/08/1997,22,FALSE,1997,8,16,D,W,,1368821503,
3764,E,1997,FALSE,08/08/1997,22,FALSE,,,,,,,534189567,
3765,E,1997,FALSE,05/08/1997,22,FALSE,,,,,,,1139900671,
3766,E,1997,FALSE,03/08/1997,22,FALSE,1997,8,16,D,W,,-1693564929,
3767,C,1997,FALSE,08/08/1997,22,FALSE,1997,8,18,D,W,,-76283137,
3768,E,1997,FALSE,08/08/1997,22,FALSE,,,,,,,-1727088129,
3769,C,1997,FALSE,27/07/1997,22,FALSE,1997,8,16,D,W,,-1277520641,
3770,E,1997,FALSE,24/07/1997,22,FALSE,,,,,,,-123534337,
3771,E,1997,FALSE,17/07/1997,22,FALSE,,,,,,,449165055,
3772,E,1997,FALSE,12/08/1997,22,FALSE,,,,,,,-756441601,
3773,E,1997,FALSE,22/07/1997,22,FALSE,,,,,,,2128210175,
3774,E,1997,FALSE,03/08/1997,22,FALSE,1997,8,19,D,W,,1844774911,
3775,E,1997,FALSE,16/07/1997,22,FALSE,,,,,,,2011147007,
3776,E,1997,FALSE,12/08/1997,22,FALSE,1997,8,16,D,W,,-999570945,
3777,E,1997,FALSE,21/07/1997,22,FALSE,,,,,,,-807174913,
3778,E,1997,FALSE,08/08/1997,22,FALSE,1997,8,17,D,W,,1244154879,
3779,C,1997,FALSE,02/07/1997,22,FALSE,,,,,,,-1252663553,
3780,E,1997,FALSE,21/07/1997,22,FALSE,,,,,,,-707189249,
3781,E,1997,FALSE,20/08/1997,22,FALSE,,,,,,,2116767999,
3782,E,1997,FALSE,21/07/1997,22,FALSE,,,,,,,-677326849,
3783,C,1997,FALSE,25/08/1997,22,FALSE,,,,,,,-2080615681,
3784,E,1997,FALSE,04/08/1997,22,FALSE,,,,,,,1152764415,
3785,C,1997,FALSE,07/08/1997,22,FALSE,1997,8,15,D,W,,-517643009,
3786,C,1997,FALSE,02/08/1997,22,FALSE,1997,8,17,D,W,,-536701953,
3787,E,1997,FALSE,22/07/1997,22,FALSE,,,,,,,384239359,
3788,C,1997,FALSE,18/08/1997,22,FALSE,1997,8,21,D,W,,-943346177,
3789,C,1997,FALSE,14/08/1997,22,FALSE,1997,8,16,D,W,,-460998401,
3790,E,1997,FALSE,03/08/1997,22,FALSE,1997,8,20,D,W,,1882298367,
3791,E,1997,FALSE,03/08/1997,22,FALSE,1997,8,20,D,W,,-680920321,
3793,C,1997,FALSE,09/08/1997,22,FALSE,1997,8,16,D,W,,1547717887,
3794,C,1997,FALSE,04/08/1997,22,FALSE,1997,8,16,D,W,,-598615041,
3795,E,1997,FALSE,28/07/1997,22,FALSE,1997,8,16,D,W,,1494822655,
3796,E,1997,FALSE,07/07/1997,22,FALSE,1997,7,15,D,P,,-607177217,
3797,E,1997,FALSE,15/07/1997,22,FALSE,1997,8,12,D,P,,-1735843585,
3798,E,1997,FALSE,20/07/1997,22,FALSE,1997,8,5,D,P,,63397887,
3800,C,1997,FALSE,19/08/1997,22,FALSE,,,,,,,2089867775,
3801,C,1997,FALSE,13/08/1997,22,FALSE,1997,8,16,D,W,,970208511,
3802,E,1997,FALSE,13/08/1997,22,FALSE,,,,,,,-717872129,
3803,E,1997,FALSE,02/08/1997,22,FALSE,,,,,,,965498623,
3804,E,1997,FALSE,03/08/1997,22,FALSE,,,,,,,1494597119,
3805,E,1997,FALSE,03/08/1997,22,FALSE,,,,,,,1154844927,
3806,E,1997,FALSE,26/07/1997,22,FALSE,,,,,,,310519807,
3807,E,1997,FALSE,06/08/1997,22,FALSE,1997,8,17,D,W,,-1497871617,
3808,E,1997,FALSE,14/07/1997,22,FALSE,,,,,,,-496901633,
3809,C,1997,FALSE,12/08/1997,22,FALSE,1997,8,18,D,W,,1988173055,
3810,E,1997,FALSE,12/08/1997,22,FALSE,1997,8,9,D,I,,1422879743,
3811,E,1997,FALSE,12/08/1997,22,FALSE,,,,,,,-1713340673,
3812,E,1997,FALSE,24/07/1997,22,FALSE,,,,,,,448349695,
3813,E,1997,FALSE,28/07/1997,22,FALSE,,,,,,,-670371585,
3814,E,1997,FALSE,28/07/1997,22,FALSE,,,,,,,1350692863,
3815,E,1997,FALSE,04/08/1997,22,FALSE,,,,,,,-2049379585,
3816,E,1997,FALSE,14/08/1997,22,FALSE,1997,8,16,D,W,,-106960385,
3817,C,1997,FALSE,01/05/1997,22,FALSE,,,,,,,-1830353665,
3818,E,1997,FALSE,03/08/1997,22,FALSE,,,,,,,1497215999,
3819,E,1997,FALSE,12/07/1997,22,FALSE,,,,,,,-4872449,
3820,E,1997,FALSE,30/07/1997,22,FALSE,1997,8,15,D,W,,265932287,
3821,C,1997,FALSE,06/08/1997,22,FALSE,1997,,,D,U,,80304383,
3822,E,1997,FALSE,14/07/1997,22,FALSE,,,,,,,635877375,
3823,E,1997,FALSE,20/07/1997,22,FALSE,,,,,,,1925880575,
3824,E,1997,FALSE,13/07/1997,22,FALSE,,,,,,,1802170879,
3825,E,1997,FALSE,21/07/1997,22,FALSE,,,,,,,329641215,
3826,E,1997,FALSE,20/07/1997,22,FALSE,,,,,,,-727647233,
3827,E,1997,FALSE,02/08/1997,22,FALSE,,,,,,,346803967,
3828,E,1997,FALSE,07/08/1997,22,FALSE,,,,,,,-1147709953,
3829,C,1997,FALSE,06/08/1997,22,FALSE,1997,8,17,D,W,,-1045380865,
3830,E,1997,FALSE,17/07/1997,22,FALSE,,,,,,,785416191,
3831,C,1997,FALSE,10/08/1997,22,FALSE,1997,8,16,D,W,,422396671,
3832,E,1997,FALSE,02/08/1997,22,FALSE,,,,,,,-1260193281,
3833,E,1997,FALSE,02/08/1997,22,FALSE,1997,8,17,D,W,,22926591,
3834,E,1997,FALSE,21/07/1997,22,FALSE,1997,8,2,D,P,,756630527,
3835,E,1997,FALSE,24/07/1997,22,FALSE,,,,,,,644019967,
3836,E,1997,FALSE,17/07/1997,22,FALSE,,,,,,,-1257120257,
3837,E,1997,FALSE,17/07/1997,22,FALSE,,,,,,,-916379393,
3838,E,1997,FALSE,18/07/1997,22,FALSE,,,,,,,-1151383553,
3839,C,1997,FALSE,01/05/1997,22,FALSE,,,,,,,144763647,
3840,C,1998,FALSE,25/08/1998,25,FALSE,1998,8,20,D,U,,-1490550273,
3841,C,1998,FALSE,25/08/1998,25,FALSE,,,,,,,1756282111,
3842,C,1998,FALSE,05/12/1997,23,FALSE,,,,,,,-1127838721,
3843,C,1998,FALSE,15/11/1997,23,FALSE,,,,,,,-1501880577,
3844,E,1998,FALSE,05/08/1998,25,FALSE,,,,,,,661218815,
3845,E,1998,FALSE,28/08/1998,25,FALSE,,,,,,,444240127,
3846,C,1998,FALSE,15/11/1997,23,FALSE,,,,,,,1337135103,
3847,C,1998,FALSE,08/01/1998,23,FALSE,,,,,,,885363455,
3848,E,1998,FALSE,04/08/1998,25,FALSE,,,,,,,-413529601,
3849,E,1998,FALSE,29/07/1998,25,FALSE,1998,8,2,D,U,,-633821953,
3850,E,1998,FALSE,15/09/1998,25,FALSE,,,,,,,1372115967,
3851,C,1998,FALSE,05/12/1997,23,FALSE,,,,,,,-1433123073,
3852,C,1998,FALSE,07/08/1998,25,FALSE,,,,,,,1371401727,
3853,E,1998,FALSE,09/07/1998,25,FALSE,,,,,,,2006776063,
3854,E,1998,FALSE,20/09/1998,25,FALSE,,,,,,,602658815,
3855,E,1998,FALSE,14/01/1998,23,FALSE,,,,,,,1966815999,
3856,E,1998,FALSE,05/02/1998,23,FALSE,,,,,,,1855525375,
3857,E,1998,FALSE,15/03/1998,23,FALSE,,,,,,,-358904577,
3858,C,1998,FALSE,30/08/1998,25,FALSE,1998,9,,D,P,,-1371530241,
3859,C,1998,FALSE,05/09/1998,25,FALSE,1998,9,,D,P,,1817079551,
3860,C,1998,FALSE,06/12/1997,23,FALSE,,,,,,,120550911,
3861,E,1998,FALSE,16/07/1998,25,FALSE,,,,,,,-412589825,
3862,E,1998,FALSE,03/08/1998,25,FALSE,,,,,,,-1540775937,
3863,C,1998,FALSE,21/02/1998,23,FALSE,1998,2,24,D,U,,94495487,
3864,E,1998,FALSE,23/08/1998,25,FALSE,,,,,,,168106495,
3865,E,1998,FALSE,21/08/1998,25,FALSE,,,,,,,-1300794113,
3866,E,1998,FALSE,06/09/1998,25,FALSE,1998,9,21,D,I,,139224063,
3867,C,1998,FALSE,02/01/1998,23,FALSE,,,,,,,-917924097,
3868,E,1998,FALSE,01/01/1998,23,FALSE,,,,,,,786300415,
3869,E,1998,FALSE,04/08/1998,25,FALSE,,,,,,,880593151,
3870,E,1998,FALSE,07/09/1998,25,FALSE,,,,,,,-259233793,
3871,E,1998,FALSE,21/07/1998,25,FALSE,1998,10,8,D,U,,93948671,
3872,C,1998,FALSE,05/12/1997,23,FALSE,,,,,,,-625073665,
3873,E,1998,FALSE,13/08/1998,25,FALSE,,,,,,,1315724543,
3874,E,1998,FALSE,19/08/1998,25,FALSE,,,,,,,-1978815489,
3875,E,1998,FALSE,24/06/1998,25,FALSE,,,,,,,-1020936449,
3876,E,1998,FALSE,15/09/1998,25,FALSE,,,,,,,1139377663,
3877,C,1998,FALSE,30/08/1998,25,FALSE,1998,8,31,D,U,,1836724479,
3878,E,1998,FALSE,01/01/1998,23,FALSE,,,,,,,1563701247,
3879,E,1998,FALSE,07/08/1998,25,FALSE,,,,,,,-121490689,
3880,E,1998,FALSE,12/09/1998,25,FALSE,,,,,,,-706467329,
3881,E,1998,FALSE,09/08/1998,25,FALSE,,,,,,,1595557119,
3882,E,1998,FALSE,16/08/1998,25,FALSE,1998,8,30,D,P,,-777784321,
3883,C,1998,FALSE,24/01/1998,23,FALSE,1998,,,D,I,,-8198401,
3884,C,1998,FALSE,19/08/1998,25,FALSE,,,,,,,-713945601,
3885,E,1998,FALSE,27/08/1998,25,FALSE,,,,,,,1694537983,
3886,C,1998,FALSE,01/09/1998,25,FALSE,1998,9,20,D,U,,-230623233,
3887,C,1998,FALSE,10/12/1997,23,FALSE,,,,,,,1186716415,
3888,E,1998,FALSE,10/08/1998,25,FALSE,,,,,,,1150759423,
3889,E,1998,FALSE,01/06/1998,,TRUE,,,,,,MH13-12-2016 No more info available,-1994314497,
3890,C,1998,FALSE,13/09/1998,25,FALSE,,,,,,,1898920959,
3891,E,1998,FALSE,14/08/1998,25,FALSE,,,,,,,1208028927,
3892,E,1998,FALSE,04/09/1998,25,FALSE,,,,,,,110597631,
3893,E,1998,FALSE,26/08/1998,25,FALSE,,,,,,,833618175,
3894,E,1998,FALSE,23/08/1998,25,FALSE,,,,,,,-338509825,
